calendar_year,city,state,closed_date,amount_awarded
2017.0,Philadelphia,PA,2017-12-20,50000.0
2017.0,Philadelphia,PA,2017-12-20,15000.0
2017.0,Philadelphia,PA,2017-12-20,30000.0
2017.0,Philadelphia,PA,2017-12-20,35000.0
2017.0,Philadelphia,PA,2017-12-20,40000.0
2017.0,Philadelphia,PA,2017-12-20,20000.0
2017.0,Philadelphia,PA,2017-12-20,75000.0
2017.0,Philadelphia,PA,2017-12-20,10000.0
2017.0,Philadelphia,PA,2017-12-29,7500.0
2017.0,Philadelphia,PA,2017-12-29,25000.0
2017.0,Philadelphia,PA,2017-12-29,75000.0
2018.0,Philadelphia,PA,2018-01-03,22500.0
2018.0,Philadelphia,PA,2018-01-03,10000.0
2018.0,Philadelphia,PA,2018-01-03,7424.15
2018.0,Philadelphia,PA,2018-01-10,50000.0
2018.0,Philadelphia,PA,2018-01-12,25000.0
2018.0,Philadelphia,PA,2018-01-12,7500.0
2018.0,Philadelphia,PA,2018-01-12,5000.0
2018.0,Philadelphia,PA,2018-01-12,40000.0
2018.0,Philadelphia,PA,2018-01-17,25000.0
2018.0,Philadelphia,PA,2018-01-17,70000.0
2018.0,Philadelphia,PA,2018-01-17,75000.0
2018.0,Philadelphia,PA,2018-01-23,200000.0
2018.0,Philadelphia,PA,2018-01-24,7500.0
2018.0,Philadelphia,PA,2018-01-24,17500.0
2018.0,Philadelphia,PA,2018-01-24,110000.0
2018.0,Philadelphia,PA,2018-01-25,10000.0
2018.0,Philadelphia,PA,2018-01-29,20000.0
2018.0,Philadelphia,PA,2018-01-29,15000.0
2018.0,Philadelphia,PA,2018-01-30,35000.0
2018.0,Philadelphia,PA,2018-01-30,10000.0
2018.0,Philadelphia,PA,2018-01-30,20000.0
2018.0,Philadelphia,PA,2018-01-30,20000.0
2018.0,Philadelphia,PA,2018-01-30,10000.0
2018.0,Philadelphia,PA,2018-02-02,7500.0
2018.0,Philadelphia,PA,2018-02-02,10000.0
2018.0,Philadelphia,PA,2018-02-02,16000.0
2018.0,Philadelphia,PA,2018-02-07,15000.0
2018.0,Philadelphia,PA,2018-02-12,10000.0
2018.0,Philadelphia,PA,2018-02-12,12500.0
2018.0,Philadelphia,PA,2018-02-12,17500.0
2018.0,Philadelphia,PA,2018-02-12,20000.0
2018.0,Philadelphia,PA,2018-02-12,15000.0
2018.0,Philadelphia,PA,2018-02-12,110000.0
2018.0,Philadelphia,PA,2018-02-12,50000.0
2018.0,Philadelphia,PA,2018-02-15,10000.0
2018.0,Philadelphia,PA,2018-02-15,25000.0
2018.0,Philadelphia,PA,2018-02-15,5000.0
2018.0,Philadelphia,PA,2018-02-15,30000.0
2018.0,Philadelphia,PA,2018-02-15,35000.0
2018.0,Philadelphia,PA,2018-02-20,30000.0
2018.0,Philadelphia,PA,2018-02-20,60000.0
2018.0,Philadelphia,PA,2018-02-20,20000.0
2018.0,Philadelphia,PA,2018-02-20,30000.0
2018.0,Philadelphia,PA,2018-02-20,60000.0
2018.0,Philadelphia,PA,2018-02-20,12500.0
2018.0,Philadelphia,PA,2018-02-20,12500.0
2018.0,Philadelphia,PA,2018-02-22,2000.0
2018.0,Philadelphia,PA,2018-02-23,12500.0
2018.0,Philadelphia,PA,2018-02-23,65000.0
2018.0,Philadelphia,PA,2018-02-23,11500.0
2018.0,Philadelphia,PA,2018-02-28,12500.0
2018.0,Philadelphia,PA,2018-02-28,13868.84
2018.0,Philadelphia,PA,2018-02-28,6500.0
2018.0,Philadelphia,PA,2018-02-28,12500.0
2018.0,Philadelphia,PA,2018-03-06,7500.0
2018.0,Philadelphia,PA,2018-03-06,85000.0
2018.0,Philadelphia,PA,2018-03-06,25000.0
2018.0,Philadelphia,PA,2018-03-12,75000.0
2018.0,Philadelphia,PA,2018-03-19,90000.0
2018.0,Philadelphia,PA,2018-03-19,60000.0
2018.0,Philadelphia,PA,2018-03-22,7500.0
2018.0,Philadelphia,PA,2018-03-22,10000.0
2018.0,Philadelphia,PA,2018-03-22,10000.0
2018.0,Philadelphia,PA,2018-03-22,25000.0
2018.0,Philadelphia,PA,2018-03-22,15000.0
2018.0,Philadelphia,PA,2018-03-22,15000.0
2018.0,Philadelphia,PA,2018-04-02,12500.0
2018.0,Philadelphia,PA,2018-04-02,60000.0
2018.0,Philadelphia,PA,2018-04-02,15000.0
2018.0,Philadelphia,PA,2018-04-02,75000.0
2018.0,Philadelphia,PA,2018-04-02,50000.0
2018.0,Philadelphia,PA,2018-04-02,30000.0
2018.0,Philadelphia,PA,2018-04-02,25000.0
2018.0,Philadelphia,PA,2018-04-03,35000.0
2018.0,Philadelphia,PA,2018-04-03,5000.0
2018.0,Philadelphia,PA,2018-04-03,50000.0
2018.0,Philadelphia,PA,2018-04-05,7500.0
2018.0,Philadelphia,PA,2018-04-06,7500.0
2018.0,Philadelphia,PA,2018-04-06,7500.0
2018.0,Philadelphia,PA,2018-04-06,225000.0
2018.0,Philadelphia,PA,2018-04-06,15000.0
2018.0,Philadelphia,PA,2018-04-06,55000.0
2018.0,Philadelphia,PA,2018-04-10,25000.0
2018.0,Philadelphia,PA,2018-04-24,75000.0
2018.0,Philadelphia,PA,2018-04-24,99000.0
2018.0,Philadelphia,PA,2018-05-01,30000.0
2018.0,Philadelphia,PA,2018-05-01,60000.0
2018.0,Philadelphia,PA,2018-05-01,25000.0
2018.0,Philadelphia,PA,2018-05-04,7500.0
2018.0,Philadelphia,PA,2018-05-04,3800.0
2018.0,Philadelphia,PA,2018-05-07,75000.0
2018.0,Philadelphia,PA,2018-05-08,5000.0
2018.0,Philadelphia,PA,2018-05-09,40000.0
2018.0,Philadelphia,PA,2018-05-09,10000.0
2018.0,Philadelphia,PA,2018-05-11,21500.0
2018.0,Philadelphia,PA,2018-05-15,12500.0
2018.0,Philadelphia,PA,2018-05-16,7500.0
2018.0,Philadelphia,PA,2018-05-18,25000.0
2018.0,Philadelphia,PA,2018-05-18,30000.0
2018.0,Philadelphia,PA,2018-05-18,18000.0
2018.0,Philadelphia,PA,2018-05-30,5000.0
2018.0,Philadelphia,PA,2018-05-30,35000.0
2018.0,Philadelphia,PA,2018-05-31,40000.0
2018.0,Philadelphia,PA,2018-06-01,25000.0
2018.0,Philadelphia,PA,2018-06-04,20000.0
2018.0,Philadelphia,PA,2018-06-08,50000.0
2018.0,Philadelphia,PA,2018-06-11,60000.0
2018.0,Philadelphia,PA,2018-06-11,25000.0
2018.0,Philadelphia,PA,2018-06-11,32500.0
2018.0,Philadelphia,PA,2018-06-18,10947.0
2018.0,Philadelphia,PA,2018-06-18,45000.0
2018.0,Philadelphia,PA,2018-06-18,27500.0
2018.0,Philadelphia,PA,2018-06-19,1500.0
2018.0,Philadelphia,PA,2018-06-21,9850000.0
2018.0,Philadelphia,PA,2018-06-21,45000.0
2018.0,Philadelphia,PA,2018-06-21,35000.0
2018.0,Philadelphia,PA,2018-06-21,40000.0
2018.0,Philadelphia,PA,2018-06-21,35000.0
2018.0,Philadelphia,PA,2018-06-21,25000.0
2018.0,Philadelphia,PA,2018-06-21,30000.0
2018.0,Philadelphia,PA,2018-06-21,30000.0
2018.0,Philadelphia,PA,2018-06-21,30000.0
2018.0,Philadelphia,PA,2018-06-21,15000.0
2018.0,Philadelphia,PA,2018-07-09,2.0
2018.0,Philadelphia,PA,2018-07-13,25000.0
2018.0,Philadelphia,PA,2018-07-13,85000.0
2018.0,Philadelphia,PA,2018-07-13,35000.0
2018.0,Philadelphia,PA,2018-07-13,75000.0
2018.0,Philadelphia,PA,2018-07-18,37500.0
2018.0,Philadelphia,PA,2018-07-19,35000.0
2018.0,Philadelphia,PA,2018-07-30,25000.0
2018.0,Philadelphia,PA,2018-08-02,25000.0
2018.0,Philadelphia,PA,2018-08-03,20000.0
2018.0,Philadelphia,PA,2018-08-08,30000.0
2018.0,Philadelphia,PA,2018-08-08,15000.0
2018.0,Philadelphia,PA,2018-08-14,15000.0
2018.0,Philadelphia,PA,2018-08-14,26665.42
2018.0,Philadelphia,PA,2018-08-16,40000.0
2018.0,Philadelphia,PA,2018-08-16,15000.0
2018.0,Philadelphia,PA,2018-08-17,15000.0
2018.0,Philadelphia,PA,2018-08-21,3000000.0
2018.0,Philadelphia,PA,2018-08-21,10000.0
2018.0,Philadelphia,PA,2018-08-23,475000.0
2018.0,Philadelphia,PA,2018-08-23,20000.0
2018.0,Philadelphia,PA,2018-08-23,10000.0
2018.0,Philadelphia,PA,2018-08-29,7000.0
2018.0,Philadelphia,PA,2018-08-31,2000.0
2018.0,Philadelphia,PA,2018-09-04,10000.0
2018.0,Philadelphia,PA,2018-09-04,10000.0
2018.0,Philadelphia,PA,2018-09-04,10000.0
2018.0,Philadelphia,PA,2018-09-04,15000.0
2018.0,Philadelphia,PA,2018-09-06,150000.0
2018.0,Philadelphia,PA,2018-09-13,25000.0
2018.0,Philadelphia,PA,2018-09-18,600000.0
2018.0,Philadelphia,PA,2018-09-21,25000.0
2018.0,Philadelphia,PA,2018-09-25,45000.0
2018.0,Philadelphia,PA,2018-09-26,6500.0
2018.0,Philadelphia,PA,2018-10-03,8000.0
2018.0,Philadelphia,PA,2018-10-12,95000.0
2018.0,Philadelphia,PA,2018-10-18,500000.0
2018.0,Philadelphia,PA,2018-10-19,35000.0
2018.0,Philadelphia,PA,2018-10-22,45000.0
2018.0,Philadelphia,PA,2018-10-30,57500.0
2018.0,Philadelphia,PA,2018-10-30,2500.0
2018.0,Philadelphia,PA,2018-11-02,20000.0
2018.0,Philadelphia,PA,2018-11-07,45000.0
2018.0,Philadelphia,PA,2018-11-19,195000.0
2018.0,Philadelphia,PA,2018-11-27,22500.0
2018.0,Philadelphia,PA,2018-11-29,81000.0
2018.0,Philadelphia,PA,2018-12-05,50000.0
2018.0,Philadelphia,PA,2018-12-07,2500.0
2018.0,Philadelphia,PA,2018-12-19,10000.0
2019.0,Philadelphia,PA,2019-01-11,52000.0
2019.0,Philadelphia,PA,2019-01-11,16000.0
2019.0,Philadelphia,PA,2019-01-11,16000.0
2019.0,Philadelphia,PA,2019-01-11,12500.0
2019.0,Philadelphia,PA,2019-01-11,11500.0
2019.0,Philadelphia,PA,2019-01-11,15000.0
2019.0,Philadelphia,PA,2019-01-11,51000.0
2019.0,Philadelphia,PA,2019-01-11,10000.0
2019.0,Philadelphia,PA,2019-01-11,17500.0
2019.0,Philadelphia,PA,2019-01-11,11000.0
2019.0,Philadelphia,PA,2019-01-11,11000.0
2019.0,Philadelphia,PA,2019-01-18,80000.0
2019.0,Philadelphia,PA,2019-01-23,10000.0
2019.0,Philadelphia,PA,2019-01-23,9000.0
2019.0,Philadelphia,PA,2019-01-25,10000.0
2019.0,Philadelphia,PA,2019-01-29,12500.0
2019.0,Philadelphia,PA,2019-01-29,30000.0
2019.0,Philadelphia,PA,2019-01-31,30000.0
2019.0,Philadelphia,PA,2019-02-01,12500.0
2019.0,Philadelphia,PA,2019-02-05,10000.0
2019.0,Philadelphia,PA,2019-02-05,40000.0
2019.0,Philadelphia,PA,2019-02-05,25000.0
2019.0,Philadelphia,PA,2019-02-06,10000.0
2019.0,Philadelphia,PA,2019-02-12,12500.0
2019.0,Philadelphia,PA,2019-02-12,25000.0
2019.0,Philadelphia,PA,2019-02-21,25000.0
2019.0,Philadelphia,PA,2019-02-22,50000.0
2019.0,Philadelphia,PA,2019-03-04,22500.0
2019.0,Philadelphia,PA,2019-03-07,82500.0
2019.0,Philadelphia,PA,2019-03-11,10000.0
2019.0,Philadelphia,PA,2019-03-14,3000.0
2019.0,Philadelphia,PA,2019-03-15,7500.0
2019.0,Philadelphia,PA,2019-03-21,28000.0
2019.0,Philadelphia,PA,2019-04-02,75000.0
2019.0,Philadelphia,PA,2019-04-02,12500.0
2019.0,Philadelphia,PA,2019-04-15,8500.0
2019.0,Philadelphia,PA,2019-04-17,21500.0
2019.0,Philadelphia,PA,2019-04-29,80000.0
2019.0,Philadelphia,PA,2019-05-01,58000.0
2019.0,Philadelphia,PA,2019-05-01,22500.0
2019.0,Philadelphia,PA,2019-05-08,25000.0
2019.0,Philadelphia,PA,2019-05-08,10000.0
2019.0,Philadelphia,PA,2019-05-10,2681552.3
2019.0,Philadelphia,PA,2019-05-16,3750000.0
2019.0,Philadelphia,PA,2019-05-23,750000.0
2019.0,Philadelphia,PA,2019-05-29,30000.0
2019.0,Philadelphia,PA,2019-05-30,85000.0
2019.0,Philadelphia,PA,2019-06-04,15000.0
2019.0,Philadelphia,PA,2019-06-14,250000.0
2019.0,Philadelphia,PA,2019-06-17,10000.0
2019.0,Philadelphia,PA,2019-06-20,4000.0
2019.0,Philadelphia,PA,2019-06-24,35000.0
2019.0,Philadelphia,PA,2019-06-24,2000.0
2019.0,Philadelphia,PA,2019-07-08,200000.0
2019.0,Philadelphia,PA,2019-07-12,27500.0
2019.0,Philadelphia,PA,2019-07-16,12500.0
2019.0,Philadelphia,PA,2019-07-30,65000.0
2019.0,Philadelphia,PA,2019-08-01,90000.0
2019.0,Philadelphia,PA,2019-08-06,30000.0
2019.0,Philadelphia,PA,2019-08-12,17500.0
2019.0,Philadelphia,PA,2019-08-12,20000.0
2019.0,Philadelphia,PA,2019-08-13,1250.0
2019.0,Philadelphia,PA,2019-08-22,80000.0
,Philadelphia,PA,,41613.0
2019.0,Philadelphia,PA,2019-08-29,20000.0
2019.0,Philadelphia,PA,2019-09-09,34500.0
2019.0,Philadelphia,PA,2019-09-12,30000.0
2019.0,Philadelphia,PA,2019-10-01,912500.0
2019.0,Philadelphia,PA,2019-10-02,235000.0
2019.0,Philadelphia,PA,2019-10-02,6000.0
2019.0,Philadelphia,PA,2019-10-09,12500.0
2019.0,Philadelphia,PA,2019-10-10,265000.0
2019.0,Philadelphia,PA,2019-10-15,9000.0
2019.0,Philadelphia,PA,2019-10-28,150000.0
2019.0,Philadelphia,PA,2019-11-06,12500.0
2019.0,Philadelphia,PA,2019-11-20,80000.0
2019.0,Philadelphia,PA,2019-11-21,275000.0
2019.0,Philadelphia,PA,2019-12-04,800000.0
2019.0,Philadelphia,PA,2019-12-04,10000.0
2019.0,Philadelphia,PA,2019-12-05,50000.0
2019.0,Philadelphia,PA,2019-12-12,125000.0
2009.0,Philadelphia,PA,2009-01-06,25000.0
2009.0,Philadelphia,PA,2009-01-07,1500.0
2009.0,Philadelphia,PA,2009-01-12,80000.0
2009.0,Philadelphia,PA,2009-01-12,28000.0
2009.0,Philadelphia,PA,2009-01-13,13000.0
2009.0,Philadelphia,PA,2009-01-15,35000.0
2009.0,Philadelphia,PA,2009-01-22,95000.0
2009.0,Philadelphia,PA,2009-01-22,22500.0
2009.0,Philadelphia,PA,2009-01-26,47500.0
2009.0,Philadelphia,PA,2009-01-27,9000.0
2009.0,Philadelphia,PA,2009-02-01,17000.0
2009.0,Philadelphia,PA,2009-02-01,5500.0
2009.0,Philadelphia,PA,2009-02-09,25000.0
2009.0,Philadelphia,PA,2009-02-10,10000.0
2009.0,Philadelphia,PA,2009-02-11,9000.0
2009.0,Philadelphia,PA,2009-02-12,3000.0
2009.0,Philadelphia,PA,2009-02-13,70000.0
2009.0,Philadelphia,PA,2009-02-13,4500.0
2009.0,Philadelphia,PA,2009-02-18,185000.0
2009.0,Philadelphia,PA,2009-02-19,10000.0
2009.0,Philadelphia,PA,2009-02-20,12500.0
2009.0,Philadelphia,PA,2009-02-24,93750.0
2009.0,Philadelphia,PA,2009-02-25,88500.0
2009.0,Philadelphia,PA,2009-02-27,5000.0
2009.0,Philadelphia,PA,2009-03-03,15000.0
2009.0,Philadelphia,PA,2009-03-09,350000.0
2009.0,Philadelphia,PA,2009-03-09,12500.0
2009.0,Philadelphia,PA,2009-03-13,1000.0
2009.0,Philadelphia,PA,2009-03-16,69000.0
2009.0,Philadelphia,PA,2009-03-16,7500.0
2009.0,Philadelphia,PA,2009-03-16,60000.0
2009.0,Philadelphia,PA,2009-03-17,20000.0
2009.0,Philadelphia,PA,2009-03-17,65000.0
2009.0,Philadelphia,PA,2009-03-19,50000.0
2009.0,Philadelphia,PA,2009-03-23,17500.0
2009.0,Philadelphia,PA,2009-03-26,10000.0
2009.0,Philadelphia,PA,2009-03-30,5000.0
2009.0,Philadelphia,PA,2009-04-24,42500.0
2009.0,Philadelphia,PA,2009-05-07,18000.0
2009.0,Philadelphia,PA,2009-05-07,50536.18
2009.0,Philadelphia,PA,2009-05-11,12500.0
2009.0,Philadelphia,PA,2009-05-13,1500.0
2009.0,Philadelphia,PA,2009-05-14,12000.0
2009.0,Philadelphia,PA,2009-05-14,15000.0
2009.0,Philadelphia,PA,2009-05-14,55000.0
2009.0,Philadelphia,PA,2009-05-20,42500.0
2009.0,Philadelphia,PA,2009-05-21,2000.0
2009.0,Philadelphia,PA,2009-05-21,30000.0
2009.0,Philadelphia,PA,2009-05-22,8500.0
2009.0,Philadelphia,PA,2009-06-02,250000.0
2009.0,Philadelphia,PA,2009-06-04,1500.0
2009.0,Philadelphia,PA,2009-06-15,20000.0
2009.0,Philadelphia,PA,2009-06-16,425000.0
2009.0,Philadelphia,PA,2009-06-22,25000.0
2009.0,Philadelphia,PA,2009-06-23,10000.0
2009.0,Philadelphia,PA,2009-06-23,15000.0
2009.0,Philadelphia,PA,2009-06-24,45000.0
2009.0,Philadelphia,PA,2009-06-24,20000.0
2009.0,Philadelphia,PA,2009-06-25,3500.0
2009.0,Philadelphia,PA,2009-06-29,65000.0
2009.0,Philadelphia,PA,2009-06-29,25000.0
2009.0,Philadelphia,PA,2009-07-01,22500.0
2009.0,Philadelphia,PA,2009-07-03,5000.0
2009.0,Philadelphia,PA,2009-07-10,15000.0
2009.0,Philadelphia,PA,2009-07-10,27500.0
2009.0,Philadelphia,PA,2009-07-13,40000.0
2009.0,Philadelphia,PA,2009-07-16,50000.0
2009.0,Philadelphia,PA,2009-07-17,8500.0
2009.0,Philadelphia,PA,2009-07-20,12500.0
2009.0,Philadelphia,PA,2009-07-22,67500.0
2009.0,Philadelphia,PA,2009-07-24,27500.0
2009.0,Philadelphia,PA,2009-08-04,2500.0
2009.0,Philadelphia,PA,2009-08-06,30000.0
2009.0,Philadelphia,PA,2009-08-10,30000.0
2009.0,Philadelphia,PA,2009-08-11,200000.0
2009.0,Philadelphia,PA,2009-08-12,17500.0
2009.0,Philadelphia,PA,2009-08-12,7500.0
2009.0,Philadelphia,PA,2009-08-14,60000.0
2009.0,Philadelphia,PA,2009-08-14,10000.0
2009.0,Philadelphia,PA,2009-08-14,7500.0
2009.0,Philadelphia,PA,2009-08-17,46514.07
2009.0,Philadelphia,PA,2009-08-17,60000.0
2009.0,Philadelphia,PA,2009-08-17,32500.0
2009.0,Philadelphia,PA,2009-08-26,200000.0
2009.0,Philadelphia,PA,2009-08-28,150000.0
2009.0,Philadelphia,PA,2009-08-29,3500.0
2009.0,Philadelphia,PA,2009-09-03,25000.0
2009.0,Philadelphia,PA,2009-09-10,10000.0
2009.0,Philadelphia,PA,2009-09-14,60000.0
2009.0,Philadelphia,PA,2009-09-17,140000.0
2009.0,Philadelphia,PA,2009-09-17,25000.0
2009.0,Philadelphia,PA,2009-09-21,40000.0
2009.0,Philadelphia,PA,2009-10-16,7500.0
2009.0,Philadelphia,PA,2009-10-17,15000.0
2009.0,Philadelphia,PA,2009-10-17,175000.0
2009.0,Philadelphia,PA,2009-10-20,12500.0
2009.0,Philadelphia,PA,2009-10-23,575000.0
2009.0,Philadelphia,PA,2009-10-26,25000.0
2009.0,Philadelphia,PA,2009-10-26,12500.0
2009.0,Philadelphia,PA,2009-11-05,40000.0
2009.0,Philadelphia,PA,2009-11-10,7500.0
2009.0,Philadelphia,PA,2009-11-16,58500.0
2009.0,Philadelphia,PA,2009-11-24,231720.0
2009.0,Philadelphia,PA,2009-12-01,33000.0
2009.0,Philadelphia,PA,2009-12-02,58376.1
2009.0,Philadelphia,PA,2009-12-02,16500.0
2009.0,Philadelphia,PA,2009-12-02,45000.0
2009.0,Philadelphia,PA,2009-12-02,12500.0
2009.0,Philadelphia,PA,2009-12-02,36500.0
2009.0,Philadelphia,PA,2009-12-02,1000.0
2009.0,Philadelphia,PA,2009-12-03,57501.0
2009.0,Philadelphia,PA,2009-12-04,25000.0
2009.0,Philadelphia,PA,2009-12-04,96000.0
2009.0,Philadelphia,PA,2009-12-04,750000.0
2009.0,Philadelphia,PA,2009-12-09,37500.0
2009.0,Philadelphia,PA,2009-12-10,37500.0
2009.0,Philadelphia,PA,2009-12-10,2500.0
2009.0,Philadelphia,PA,2009-12-15,22500.0
2009.0,Philadelphia,PA,2009-12-17,20000.0
2009.0,Philadelphia,PA,2009-12-23,12500.0
2009.0,Philadelphia,PA,2009-12-23,150000.0
2009.0,Philadelphia,PA,2009-12-23,115000.0
2009.0,Philadelphia,PA,2009-12-28,39000.0
2009.0,Philadelphia,PA,2009-12-29,35000.0
2009.0,Philadelphia,PA,2009-12-30,8000.0
2009.0,Philadelphia,PA,2009-12-30,50000.0
2009.0,Philadelphia,PA,2009-12-31,10000.0
2009.0,Philadelphia,PA,2009-12-31,34500.0
2009.0,Philadelphia,PA,2009-12-31,4400.0
2009.0,Philadelphia,PA,2009-12-31,19500.0
2015.0,Baltimore,MD,2015-08-25,6000.0
2015.0,Baltimore,MD,2015-09-09,6400000.0
2015.0,Baltimore,MD,2015-10-26,18000.0
2015.0,Baltimore,MD,2015-12-17,15000.0
2016.0,Baltimore,MD,2016-01-29,20000.0
2016.0,Baltimore,MD,2016-01-29,7000.0
2016.0,Baltimore,MD,2016-06-21,19000.0
2016.0,Baltimore,MD,2016-07-20,16045.55
2016.0,Baltimore,MD,2016-08-01,18500.0
2016.0,Baltimore,MD,2016-08-22,100000.0
2016.0,Baltimore,MD,2016-09-07,24000.0
2016.0,Baltimore,MD,2016-10-12,100000.0
2016.0,Baltimore,MD,2016-10-19,24500.0
2016.0,Baltimore,MD,2016-10-21,6500.0
2016.0,Baltimore,MD,2016-10-21,12000.0
2016.0,Baltimore,MD,2016-10-26,60000.0
2016.0,Baltimore,MD,2016-11-04,20000.0
2016.0,Baltimore,MD,2016-11-10,12000.0
2016.0,Baltimore,MD,2016-12-19,45000.0
2017.0,Baltimore,MD,2017-01-03,40000.0
2017.0,Baltimore,MD,2017-01-19,5000.0
2017.0,Baltimore,MD,2017-03-02,57500.0
2017.0,Baltimore,MD,2017-03-17,7500.0
2017.0,Baltimore,MD,2017-04-04,2000.0
2017.0,Baltimore,MD,2017-04-13,15000.0
2017.0,Baltimore,MD,2017-04-14,50000.0
2017.0,Baltimore,MD,2017-04-19,50000.0
2017.0,Baltimore,MD,2017-05-08,15000.0
2017.0,Baltimore,MD,2017-05-09,10000.0
2017.0,Baltimore,MD,2017-05-17,20000.0
2017.0,Baltimore,MD,2017-05-17,14000.0
2017.0,Baltimore,MD,2017-05-19,187100.0
2017.0,Baltimore,MD,2017-06-02,24000.0
2017.0,Baltimore,MD,2017-06-05,2500.0
2017.0,Baltimore,MD,2017-06-22,65000.0
2017.0,Baltimore,MD,2017-06-27,24000.0
2017.0,Baltimore,MD,2017-06-30,90000.0
2017.0,Baltimore,MD,2017-07-11,50000.0
2017.0,Baltimore,MD,2017-07-14,15000.0
2017.0,Baltimore,MD,2017-07-20,100000.0
2017.0,Baltimore,MD,2017-07-24,400000.0
2017.0,Baltimore,MD,2017-08-17,55000.0
2017.0,Baltimore,MD,2017-08-28,135000.0
2017.0,Baltimore,MD,2017-08-29,70000.0
2017.0,Baltimore,MD,2017-08-31,80000.0
2017.0,Baltimore,MD,2017-09-27,20000.0
2017.0,Baltimore,MD,2017-09-28,7000.0
2017.0,Baltimore,MD,2017-10-27,135000.0
2017.0,Baltimore,MD,2017-10-31,20000.0
2017.0,Baltimore,MD,2017-12-07,24000.0
2018.0,Baltimore,MD,2018-01-12,1000.0
2018.0,Baltimore,MD,2018-01-23,41135.79
2018.0,Baltimore,MD,2018-02-01,15001.0
2018.0,Baltimore,MD,2018-02-05,75000.0
2018.0,Baltimore,MD,2018-05-01,15000.0
2018.0,Baltimore,MD,2018-05-10,20000.0
2018.0,Baltimore,MD,2018-05-16,51729.91
2018.0,Baltimore,MD,2018-07-25,5000.0
2018.0,Baltimore,MD,2018-08-14,9287.2
2018.0,Baltimore,MD,2018-10-16,144999.0
2018.0,Baltimore,MD,2018-11-02,15000.0
2019.0,Baltimore,MD,2019-01-02,15000.0
2019.0,Baltimore,MD,2019-02-28,40000.0
2019.0,Baltimore,MD,2019-02-28,8750.0
2019.0,Baltimore,MD,2019-03-13,45000.0
2019.0,Baltimore,MD,2019-03-25,1200.0
2019.0,Baltimore,MD,2019-04-08,15000.0
2019.0,Baltimore,MD,2019-05-21,8500.0
2019.0,Baltimore,MD,2019-06-17,25000.0
2019.0,Baltimore,MD,2019-07-09,20000.0
2019.0,Baltimore,MD,2019-07-22,18000.0
2019.0,Baltimore,MD,2019-08-06,5000.0
2019.0,Baltimore,MD,2019-08-19,12000.0
2019.0,Baltimore,MD,2019-09-17,15000.0
2019.0,Baltimore,MD,2019-10-02,75000.0
2019.0,Baltimore,MD,2019-10-16,8000000.0
2019.0,Baltimore,MD,2019-10-30,17000.0
2020.0,Baltimore,MD,2020-04-20,20000.0
2020.0,Baltimore,MD,2020-04-22,125000.0
2020.0,Baltimore,MD,2020-04-24,200000.0
2020.0,Baltimore,MD,2020-04-24,400000.0
2020.0,Baltimore,MD,2020-06-02,261000.0
2010.0,New Orleans,LA,2010-03-23,25000.0
2010.0,New Orleans,LA,2010-05-21,52000.0
2010.0,New Orleans,LA,2010-06-28,5000.0
2010.0,New Orleans,LA,2010-10-21,7500.0
2010.0,New Orleans,LA,2010-09-01,15000.0
2011.0,New Orleans,LA,2011-10-26,150000.0
2011.0,New Orleans,LA,2011-12-26,25000.0
2012.0,New Orleans,LA,2012-01-06,5500.0
2012.0,New Orleans,LA,,90000.0
2013.0,New Orleans,LA,2013-03-01,1500.0
2012.0,New Orleans,LA,2012-05-04,6500.0
2015.0,New Orleans,LA,2015-09-10,10000.0
2012.0,New Orleans,LA,2012-05-17,625.0
2012.0,New Orleans,LA,2012-11-13,45000.0
2012.0,New Orleans,LA,2012-07-12,37500.0
2013.0,New Orleans,LA,2013-10-15,27500.0
2013.0,New Orleans,LA,2013-11-13,75000.0
2013.0,New Orleans,LA,2013-07-08,1500.0
,New Orleans,LA,,625000.0
2013.0,New Orleans,LA,2013-07-08,750.0
2014.0,New Orleans,LA,2014-04-01,13000.0
2016.0,New Orleans,LA,2016-10-17,925000.0
2013.0,New Orleans,LA,2013-10-01,3067.0
2015.0,New Orleans,LA,2015-07-13,22500.0
2015.0,New Orleans,LA,2015-11-17,250000.0
2017.0,New Orleans,LA,2017-12-29,1090000.0
2014.0,New Orleans,LA,2014-04-15,200.0
2017.0,New Orleans,LA,2017-09-05,1000.0
2019.0,Baton Rouge,LA,2019-07-08,45640.5
2019.0,Baton Rouge,LA,2019-08-14,30445.62
2019.0,Baton Rouge,LA,2019-02-27,52504.0
2018.0,Baton Rouge,LA,2018-12-11,20000.0
2018.0,Baton Rouge,LA,2018-07-16,107795.3
2018.0,Baton Rouge,LA,2018-10-18,9900.0
2017.0,Baton Rouge,LA,2017-10-02,25000.0
2017.0,Baton Rouge,LA,2017-01-18,50000.0
2017.0,Baton Rouge,LA,2017-03-10,9229.89
2017.0,Baton Rouge,LA,2017-10-25,32569.0
2015.0,Baton Rouge,LA,,22434.08
2015.0,Baton Rouge,LA,,350000.0
2014.0,Baton Rouge,LA,,425324.0
2014.0,Baton Rouge,LA,,35400.0
2014.0,Baton Rouge,LA,,50000.0
2014.0,Baton Rouge,LA,,40000.0
2014.0,Baton Rouge,LA,,30562.6
2013.0,Baton Rouge,LA,,81113.28
2013.0,Baton Rouge,LA,,15350.0
2013.0,Baton Rouge,LA,,30000.0
